target_id	length	eff_length	est_counts	tpm
R712853	558	337.986	1.23813	0.205946
R717260	329	130.056	1	0.432272
R721732	462	246.051	0	0
R721761	1308	1086.05	20.1029	1.04063
TRINITY_DN6603_c0_g3_i1	234	65.4871	3	2.57544
TRINITY_DN6684_c0_g1_i1	294	103.655	3.87146	2.09978
TRINITY_DN9783_c0_g3_i1	252	76.285	3	2.2109
TRINITY_DN9741_c0_g2_i1	201	46.5056	0	0
TRINITY_DN10924_c0_g3_i1	223	59.1497	0	0
TRINITY_DN19291_c0_g2_i1	212	52.7465	0	0
TRINITY_DN8772_c0_g1_i1	868	646.049	4.79438	0.417209
TRINITY_DN8765_c0_g4_i1	905	683.049	7.3104	0.601695
TRINITY_DN9292_c0_g1_i1	368	161.793	12	4.16973
TRINITY_DN9218_c0_g1_i1	666	444.738	1.44557	0.182734
TRINITY_DN9218_c0_g3_i1	272	88.7416	1.90614	1.20758
TRINITY_DN9213_c0_g1_i2	1280	1058.05	19.4249	1.03214
TRINITY_DN14829_c0_g2_i1	241	69.5444	0	0
TRINITY_DN14844_c0_g1_i1	1127	905.049	4.89979	0.304363
TRINITY_DN14869_c0_g4_i1	261	81.5967	3	2.06698
TRINITY_DN13424_c0_g2_i1	305	111.66	0	0
TRINITY_DN1439_c1_g2_i1	1019	797.049	9.30583	0.656383
TRINITY_DN17489_c0_g1_i2	383	174.863	0	0
TRINITY_DN9421_c0_g3_i1	225	60.2144	2	1.86731
TRINITY_DN9432_c0_g3_i1	705	483.55	18.015	2.0945
TRINITY_DN9432_c0_g6_i1	1157	935.049	15.9246	0.957459
TRINITY_DN9471_c0_g2_i1	216	55.0826	2	2.04128
TRINITY_DN11822_c0_g3_i1	213	53.2498	3.9267	4.14568
TRINITY_DN12517_c0_g2_i1	741	519.498	5.79562	0.627195
TRINITY_DN12537_c0_g2_i1	601	380.241	5.06554	0.748952
TRINITY_DN3669_c0_g7_i1	664	442.827	11.8936	1.50996
TRINITY_DN3615_c0_g1_i2	487	269.25	7.6732	1.60217
TRINITY_DN8126_c0_g5_i1	717	495.55	19.7823	2.24428
TRINITY_DN8192_c0_g6_i1	236	66.7623	0	0
TRINITY_DN11943_c0_g4_i1	253	76.9471	10	7.30625
TRINITY_DN16759_c0_g4_i1	297	105.76	3	1.59473
TRINITY_DN16760_c0_g1_i1	264	83.647	3	2.01631
TRINITY_DN684_c0_g4_i1	209	51.0027	1	1.10228
TRINITY_DN21401_c0_g4_i1	464	247.95	4.48842	1.01769
TRINITY_DN6966_c0_g3_i1	519	300.025	5.09954	0.955565
TRINITY_DN6902_c0_g2_i1	796	574.287	12.8614	1.25906
TRINITY_DN8032_c0_g4_i1	223	59.1497	0	0
TRINITY_DN8064_c0_g2_i1	348	145.352	4.91543	1.90119
TRINITY_DN22151_c0_g1_i3	702	480.55	8.0396	0.940552
TRINITY_DN15715_c0_g3_i1	822	600.112	6.95554	0.651607
TRINITY_DN7688_c0_g2_i2	318	121.571	1.53962	0.711982
TRINITY_DN7611_c0_g3_i1	224	59.6069	0	0
TRINITY_DN24214_c0_g1_i1	217	55.6677	1	1.00991
TRINITY_DN11009_c0_g1_i1	220	57.3203	2.03794	1.9988
TRINITY_DN23810_c0_g5_i1	216	55.0826	1	1.02064
TRINITY_DN15530_c0_g3_i1	625	404.085	5.92191	0.823904
TRINITY_DN15515_c0_g1_i1	221	57.9416	0	0
TRINITY_DN15547_c0_g1_i1	610	389.164	0	0
TRINITY_DN1360_c0_g1_i5	1396	1174.05	0	0
TRINITY_DN1378_c0_g9_i1	669	447.738	6.53361	0.820381
TRINITY_DN5296_c0_g1_i1	300	107.906	3	1.56302
TRINITY_DN1862_c0_g1_i2	249	74.5292	0	0
TRINITY_DN1870_c0_g2_i2	983	761.049	20.3536	1.50354
TRINITY_DN1856_c0_g1_i3	699	477.597	2.21256	0.260447
TRINITY_DN18932_c0_g1_i1	266	84.9245	2.43154	1.60966
TRINITY_DN9032_c0_g1_i1	361	156.003	4.70481	1.6955
TRINITY_DN20590_c0_g2_i1	313	117.951	0	0
